,STATION,LINENAME,WEEKDAY,TIME,dEXITS,dENTRIES,Station_Latitude,Station_Longitude
4836,WILSON AVE,L,1,00:00:00,739.7307692307693,223.1346153846154,40.688764,-73.904046
4837,WILSON AVE,L,1,04:00:00,191.7450980392157,199.15686274509804,40.688764,-73.904046
4838,WILSON AVE,L,1,08:00:00,363.04,1385.74,40.688764,-73.904046
4839,WILSON AVE,L,1,12:00:00,434.0980392156863,1249.6274509803923,40.688764,-73.904046
4840,WILSON AVE,L,1,16:00:00,940.3076923076923,820.2115384615385,40.688764,-73.904046
4841,WILSON AVE,L,1,20:00:00,1331.9615384615386,578.4615384615385,40.688764,-73.904046
4842,WILSON AVE,L,2,00:00:00,741.0,195.05769230769232,40.688764,-73.904046
4843,WILSON AVE,L,2,04:00:00,196.11764705882354,199.09803921568627,40.688764,-73.904046
4844,WILSON AVE,L,2,08:00:00,368.3469387755102,1389.4897959183672,40.688764,-73.904046
4845,WILSON AVE,L,2,12:00:00,455.68,1276.12,40.688764,-73.904046
4846,WILSON AVE,L,2,16:00:00,960.3461538461538,835.3846153846154,40.688764,-73.904046
4847,WILSON AVE,L,2,20:00:00,1339.1153846153845,616.0192307692307,40.688764,-73.904046
4848,WILSON AVE,L,3,00:00:00,766.0961538461538,224.65384615384616,40.688764,-73.904046
4849,WILSON AVE,L,3,04:00:00,215.58823529411765,192.90196078431373,40.688764,-73.904046
4850,WILSON AVE,L,3,08:00:00,352.7083333333333,1331.9583333333333,40.688764,-73.904046
4851,WILSON AVE,L,3,12:00:00,441.14285714285717,1266.8979591836735,40.688764,-73.904046
4852,WILSON AVE,L,3,16:00:00,905.0384615384615,831.7692307692307,40.688764,-73.904046
4853,WILSON AVE,L,3,20:00:00,1299.6923076923076,604.8846153846154,40.688764,-73.904046
4854,WILSON AVE,L,4,00:00:00,770.8653846153846,224.46153846153845,40.688764,-73.904046
4855,WILSON AVE,L,4,04:00:00,231.47058823529412,191.86274509803923,40.688764,-73.904046
4856,WILSON AVE,L,4,08:00:00,360.1,1292.28,40.688764,-73.904046
4857,WILSON AVE,L,4,12:00:00,468.7959183673469,1228.4489795918366,40.688764,-73.904046
4858,WILSON AVE,L,4,16:00:00,959.0980392156863,905.2549019607843,40.688764,-73.904046
4859,WILSON AVE,L,4,20:00:00,1256.826923076923,668.6538461538462,40.688764,-73.904046
4860,WILSON AVE,L,5,00:00:00,795.7058823529412,352.4117647058824,40.688764,-73.904046
4861,WILSON AVE,L,5,04:00:00,285.40384615384613,137.92307692307693,40.688764,-73.904046
4862,WILSON AVE,L,5,08:00:00,165.25,476.4423076923077,40.688764,-73.904046
4863,WILSON AVE,L,5,12:00:00,306.84615384615387,774.9230769230769,40.688764,-73.904046
4864,WILSON AVE,L,5,16:00:00,578.0192307692307,717.4615384615385,40.688764,-73.904046
4865,WILSON AVE,L,5,20:00:00,747.5,521.2115384615385,40.688764,-73.904046
4866,WILSON AVE,L,6,00:00:00,648.8,328.84,40.688764,-73.904046
4867,WILSON AVE,L,6,04:00:00,310.29411764705884,136.7843137254902,40.688764,-73.904046
4868,WILSON AVE,L,6,08:00:00,138.01923076923077,325.63461538461536,40.688764,-73.904046
4869,WILSON AVE,L,6,12:00:00,240.09615384615384,668.1923076923077,40.688764,-73.904046
4870,WILSON AVE,L,6,16:00:00,489.1923076923077,655.8461538461538,40.688764,-73.904046
4871,WILSON AVE,L,6,20:00:00,667.9230769230769,396.7692307692308,40.688764,-73.904046
4872,BUSHWICK AVE,L,0,00:00:00,192.71153846153845,83.6923076923077,40.682829,-73.905249
4873,BUSHWICK AVE,L,0,04:00:00,66.92156862745098,81.58823529411765,40.682829,-73.905249
4874,BUSHWICK AVE,L,0,08:00:00,97.52,533.74,40.682829,-73.905249
4875,BUSHWICK AVE,L,0,12:00:00,150.8,473.88,40.682829,-73.905249
4876,BUSHWICK AVE,L,0,16:00:00,295.27450980392155,325.5098039215686,40.682829,-73.905249
4877,BUSHWICK AVE,L,0,20:00:00,430.0,250.05769230769232,40.682829,-73.905249
4878,BUSHWICK AVE,L,1,00:00:00,267.70588235294116,96.82352941176471,40.682829,-73.905249
4879,BUSHWICK AVE,L,1,04:00:00,72.76923076923077,86.9423076923077,40.682829,-73.905249
4880,BUSHWICK AVE,L,1,08:00:00,101.51923076923077,563.8846153846154,40.682829,-73.905249
4881,BUSHWICK AVE,L,1,12:00:00,163.03846153846155,503.9807692307692,40.682829,-73.905249
4882,BUSHWICK AVE,L,1,16:00:00,311.25,347.88461538461536,40.682829,-73.905249
4883,BUSHWICK AVE,L,1,20:00:00,449.46153846153845,268.2692307692308,40.682829,-73.905249
4884,BUSHWICK AVE,L,2,00:00:00,277.96153846153845,100.15384615384616,40.682829,-73.905249
4885,BUSHWICK AVE,L,2,04:00:00,72.86538461538461,88.07692307692308,40.682829,-73.905249
4886,BUSHWICK AVE,L,2,08:00:00,108.9,584.38,40.682829,-73.905249
4887,BUSHWICK AVE,L,2,12:00:00,167.92,510.64,40.682829,-73.905249
4888,BUSHWICK AVE,L,2,16:00:00,314.2307692307692,348.4230769230769,40.682829,-73.905249
4889,BUSHWICK AVE,L,2,20:00:00,444.78846153846155,285.40384615384613,40.682829,-73.905249
4890,BUSHWICK AVE,L,3,00:00:00,284.84615384615387,105.88461538461539,40.682829,-73.905249
4891,BUSHWICK AVE,L,3,04:00:00,77.74509803921569,84.27450980392157,40.682829,-73.905249
4892,BUSHWICK AVE,L,3,08:00:00,103.29411764705883,556.1960784313726,40.682829,-73.905249
4893,BUSHWICK AVE,L,3,12:00:00,161.19230769230768,504.09615384615387,40.682829,-73.905249
4894,BUSHWICK AVE,L,3,16:00:00,296.90384615384613,345.09615384615387,40.682829,-73.905249
4895,BUSHWICK AVE,L,3,20:00:00,427.71153846153845,285.78846153846155,40.682829,-73.905249
4896,BUSHWICK AVE,L,4,00:00:00,284.34615384615387,112.5,40.682829,-73.905249
4897,BUSHWICK AVE,L,4,04:00:00,84.05882352941177,82.27450980392157,40.682829,-73.905249
4898,BUSHWICK AVE,L,4,08:00:00,102.7,533.12,40.682829,-73.905249
4899,BUSHWICK AVE,L,4,12:00:00,167.7843137254902,491.3529411764706,40.682829,-73.905249
4900,BUSHWICK AVE,L,4,16:00:00,308.46153846153845,366.84615384615387,40.682829,-73.905249
4901,BUSHWICK AVE,L,4,20:00:00,408.75,317.63461538461536,40.682829,-73.905249
4902,BUSHWICK AVE,L,5,00:00:00,285.98039215686276,155.49019607843138,40.682829,-73.905249
4903,BUSHWICK AVE,L,5,04:00:00,104.01923076923077,51.63461538461539,40.682829,-73.905249
4904,BUSHWICK AVE,L,5,08:00:00,72.01923076923077,187.92307692307693,40.682829,-73.905249
4905,BUSHWICK AVE,L,5,12:00:00,128.94230769230768,337.8076923076923,40.682829,-73.905249
4906,BUSHWICK AVE,L,5,16:00:00,214.05769230769232,346.2307692307692,40.682829,-73.905249
4907,BUSHWICK AVE,L,5,20:00:00,255.28846153846155,246.07692307692307,40.682829,-73.905249
4908,BUSHWICK AVE,L,6,00:00:00,232.08,143.88,40.682829,-73.905249
4909,BUSHWICK AVE,L,6,04:00:00,111.62745098039215,48.80392156862745,40.682829,-73.905249
4910,BUSHWICK AVE,L,6,08:00:00,55.32692307692308,130.67307692307693,40.682829,-73.905249
4911,BUSHWICK AVE,L,6,12:00:00,93.76923076923077,288.59615384615387,40.682829,-73.905249
4912,BUSHWICK AVE,L,6,16:00:00,184.05769230769232,310.25,40.682829,-73.905249
4913,BUSHWICK AVE,L,6,20:00:00,229.03846153846155,179.21153846153845,40.682829,-73.905249
4914,ATLANTIC AVE,L,0,00:00:00,47.48076923076923,84.13461538461539,40.675345,-73.903097
4915,ATLANTIC AVE,L,0,04:00:00,25.32,57.48,40.675345,-73.903097
4916,ATLANTIC AVE,L,0,08:00:00,3061.4375,399.93617021276594,40.675345,-73.903097
4917,ATLANTIC AVE,L,0,12:00:00,107.22448979591837,333.18367346938777,40.675345,-73.903097
4918,ATLANTIC AVE,L,0,16:00:00,111.62745098039215,290.98039215686276,40.675345,-73.903097
4919,ATLANTIC AVE,L,0,20:00:00,118.19607843137256,289.05882352941177,40.675345,-73.903097
4920,ATLANTIC AVE,L,1,00:00:00,54.36538461538461,84.46153846153847,40.675345,-73.903097
4921,ATLANTIC AVE,L,1,04:00:00,24.367346938775512,59.02040816326531,40.675345,-73.903097
4922,ATLANTIC AVE,L,1,08:00:00,124.34693877551021,431.0816326530612,40.675345,-73.903097
4923,ATLANTIC AVE,L,1,12:00:00,107.03846153846153,330.13461538461536,40.675345,-73.903097
4924,ATLANTIC AVE,L,1,16:00:00,115.47058823529412,297.8627450980392,40.675345,-73.903097
4925,ATLANTIC AVE,L,1,20:00:00,132.01960784313727,325.921568627451,40.675345,-73.903097
4926,ATLANTIC AVE,L,2,00:00:00,53.44230769230769,82.86538461538461,40.675345,-73.903097
4927,ATLANTIC AVE,L,2,04:00:00,25.24,62.96,40.675345,-73.903097
4928,ATLANTIC AVE,L,2,08:00:00,131.25,453.875,40.675345,-73.903097
4929,ATLANTIC AVE,L,2,12:00:00,110.95833333333333,349.6458333333333,40.675345,-73.903097
4930,ATLANTIC AVE,L,2,16:00:00,113.32692307692308,305.13461538461536,40.675345,-73.903097
4931,ATLANTIC AVE,L,2,20:00:00,128.19607843137254,321.3529411764706,40.675345,-73.903097
4932,ATLANTIC AVE,L,3,00:00:00,3560.9423076923076,88.13725490196079,40.675345,-73.903097
4933,ATLANTIC AVE,L,3,04:00:00,26.285714285714285,62.53061224489796,40.675345,-73.903097
4934,ATLANTIC AVE,L,3,08:00:00,133.91666666666666,450.2291666666667,40.675345,-73.903097
4935,ATLANTIC AVE,L,3,12:00:00,109.01960784313725,336.3137254901961,40.675345,-73.903097
4936,ATLANTIC AVE,L,3,16:00:00,109.13461538461539,287.3269230769231,40.675345,-73.903097
4937,ATLANTIC AVE,L,3,20:00:00,124.65384615384616,330.5192307692308,40.675345,-73.903097
4938,ATLANTIC AVE,L,4,00:00:00,57.03846153846154,88.0576923076923,40.675345,-73.903097
4939,ATLANTIC AVE,L,4,04:00:00,25.122448979591837,58.795918367346935,40.675345,-73.903097
4940,ATLANTIC AVE,L,4,08:00:00,117.51020408163265,417.9591836734694,40.675345,-73.903097
4941,ATLANTIC AVE,L,4,12:00:00,112.96078431372548,347.9019607843137,40.675345,-73.903097
4942,ATLANTIC AVE,L,4,16:00:00,110.86274509803921,326.47058823529414,40.675345,-73.903097
4943,ATLANTIC AVE,L,4,20:00:00,125.84615384615384,312.6923076923077,40.675345,-73.903097
4944,ATLANTIC AVE,L,5,00:00:00,63.23529411764706,106.6078431372549,40.675345,-73.903097
4945,ATLANTIC AVE,L,5,04:00:00,20.615384615384617,40.71153846153846,40.675345,-73.903097
4946,ATLANTIC AVE,L,5,08:00:00,31.903846153846153,126.57692307692308,40.675345,-73.903097
4947,ATLANTIC AVE,L,5,12:00:00,58.34615384615385,188.8846153846154,40.675345,-73.903097
4948,ATLANTIC AVE,L,5,16:00:00,73.63461538461539,193.59615384615384,40.675345,-73.903097
4949,ATLANTIC AVE,L,5,20:00:00,69.78846153846153,165.15384615384616,40.675345,-73.903097
4950,ATLANTIC AVE,L,6,00:00:00,56.58,97.32,40.675345,-73.903097
4951,ATLANTIC AVE,L,6,04:00:00,21.137254901960784,40.21568627450981,40.675345,-73.903097
4952,ATLANTIC AVE,L,6,08:00:00,25.403846153846153,81.9423076923077,40.675345,-73.903097
4953,ATLANTIC AVE,L,6,12:00:00,47.19607843137255,143.8235294117647,40.675345,-73.903097
4954,ATLANTIC AVE,L,6,16:00:00,56.73076923076923,164.8653846153846,40.675345,-73.903097
4955,ATLANTIC AVE,L,6,20:00:00,62.34615384615385,130.28846153846155,40.675345,-73.903097
4956,SUTTER AVE,L,0,00:00:00,442.86,247.78,40.669367,-73.901975
4957,SUTTER AVE,L,0,04:00:00,121.7843137254902,84.25490196078431,40.669367,-73.901975
4958,SUTTER AVE,L,0,08:00:00,278.14285714285717,1498.7142857142858,40.669367,-73.901975
4959,SUTTER AVE,L,0,12:00:00,465.62,1063.5,40.669367,-73.901975
4960,SUTTER AVE,L,0,16:00:00,741.88,891.9,40.669367,-73.901975
4961,SUTTER AVE,L,0,20:00:00,1058.9607843137255,739.2156862745098,40.669367,-73.901975
4962,SUTTER AVE,L,1,00:00:00,571.1176470588235,281.6862745098039,40.669367,-73.901975
4963,SUTTER AVE,L,1,04:00:00,135.7450980392157,93.6470588235294,40.669367,-73.901975
4964,SUTTER AVE,L,1,08:00:00,301.19607843137254,1603.4313725490197,40.669367,-73.901975
4965,SUTTER AVE,L,1,12:00:00,460.72,1039.8,40.669367,-73.901975
4966,SUTTER AVE,L,1,16:00:00,864.0,1074.12,40.669367,-73.901975
4967,SUTTER AVE,L,1,20:00:00,1081.6538461538462,736.0,40.669367,-73.901975
4968,SUTTER AVE,L,2,00:00:00,589.3725490196078,292.2549019607843,40.669367,-73.901975
4969,SUTTER AVE,L,2,04:00:00,136.72,93.92,40.669367,-73.901975
4970,SUTTER AVE,L,2,08:00:00,313.531914893617,1666.8085106382978,40.669367,-73.901975
4971,SUTTER AVE,L,2,12:00:00,463.6170212765957,1067.1914893617022,40.669367,-73.901975
4972,SUTTER AVE,L,2,16:00:00,781.3673469387755,949.3673469387755,40.669367,-73.901975
4973,SUTTER AVE,L,2,20:00:00,1113.5294117647059,788.4509803921569,40.669367,-73.901975
4974,SUTTER AVE,L,3,00:00:00,678.0,395.7647058823529,40.669367,-73.901975
4975,SUTTER AVE,L,3,04:00:00,161.54901960784315,102.80392156862744,40.669367,-73.901975
4976,SUTTER AVE,L,3,08:00:00,2758.9795918367345,1582.7291666666667,40.669367,-73.901975
4977,SUTTER AVE,L,3,12:00:00,446.46,1111.42,40.669367,-73.901975
4978,SUTTER AVE,L,3,16:00:00,733.0588235294117,938.9019607843137,40.669367,-73.901975
4979,SUTTER AVE,L,3,20:00:00,1073.94,757.28,40.669367,-73.901975
4980,SUTTER AVE,L,4,00:00:00,611.3137254901961,316.9019607843137,40.669367,-73.901975
4981,SUTTER AVE,L,4,04:00:00,158.27450980392157,98.49019607843137,40.669367,-73.901975
4982,SUTTER AVE,L,4,08:00:00,309.7755102040816,1552.8367346938776,40.669367,-73.901975
4983,SUTTER AVE,L,4,12:00:00,490.6458333333333,1072.9791666666667,40.669367,-73.901975
4984,SUTTER AVE,L,4,16:00:00,767.46,974.24,40.669367,-73.901975
4985,SUTTER AVE,L,4,20:00:00,1119.4117647058824,980.156862745098,40.669367,-73.901975
4986,SUTTER AVE,L,5,00:00:00,645.8235294117648,381.29411764705884,40.669367,-73.901975
4987,SUTTER AVE,L,5,04:00:00,204.02,88.76,40.669367,-73.901975
4988,SUTTER AVE,L,5,08:00:00,203.9607843137255,461.98039215686276,40.669367,-73.901975
4989,SUTTER AVE,L,5,12:00:00,351.5686274509804,617.3137254901961,40.669367,-73.901975
4990,SUTTER AVE,L,5,16:00:00,491.32,656.68,40.669367,-73.901975
4991,SUTTER AVE,L,5,20:00:00,607.34,549.26,40.669367,-73.901975
4992,SUTTER AVE,L,6,00:00:00,513.0784313725491,327.921568627451,40.669367,-73.901975
4993,SUTTER AVE,L,6,04:00:00,200.6078431372549,91.96078431372548,40.669367,-73.901975
4994,SUTTER AVE,L,6,08:00:00,146.20408163265307,311.42857142857144,40.669367,-73.901975
4995,SUTTER AVE,L,6,12:00:00,272.81632653061223,493.7142857142857,40.669367,-73.901975
4996,SUTTER AVE,L,6,16:00:00,471.4313725490196,592.7647058823529,40.669367,-73.901975
4997,SUTTER AVE,L,6,20:00:00,555.4,444.94,40.669367,-73.901975
4998,SUTTER AVE,3,0,00:00:00,347.65384615384613,272.4807692307692,40.664716999999996,-73.92260999999999
4999,SUTTER AVE,3,0,04:00:00,143.8235294117647,462.1372549019608,40.664716999999996,-73.92260999999999
5000,SUTTER AVE,3,0,08:00:00,285.9130434782609,2535.9347826086955,40.664716999999996,-73.92260999999999
5001,SUTTER AVE,3,0,12:00:00,583.7872340425532,1943.4468085106382,40.664716999999996,-73.92260999999999
5002,SUTTER AVE,3,0,16:00:00,1096.923076923077,1437.173076923077,40.664716999999996,-73.92260999999999
5003,SUTTER AVE,3,0,20:00:00,1355.173076923077,986.9038461538462,40.664716999999996,-73.92260999999999
5004,SUTTER AVE,3,1,00:00:00,625.3653846153846,386.2307692307692,40.664716999999996,-73.92260999999999
5005,SUTTER AVE,3,1,04:00:00,188.0,462.71153846153845,40.664716999999996,-73.92260999999999
5006,SUTTER AVE,3,1,08:00:00,274.05882352941177,2671.764705882353,40.664716999999996,-73.92260999999999
5007,SUTTER AVE,3,1,12:00:00,553.8823529411765,2034.3333333333333,40.664716999999996,-73.92260999999999
5008,SUTTER AVE,3,1,16:00:00,1105.6346153846155,1440.2115384615386,40.664716999999996,-73.92260999999999
5009,SUTTER AVE,3,1,20:00:00,1415.9038461538462,1006.8076923076923,40.664716999999996,-73.92260999999999
5010,SUTTER AVE,3,2,00:00:00,669.6346153846154,383.9423076923077,40.664716999999996,-73.92260999999999
5011,SUTTER AVE,3,2,04:00:00,196.01960784313727,481.0980392156863,40.664716999999996,-73.92260999999999
5012,SUTTER AVE,3,2,08:00:00,286.5686274509804,2751.9411764705883,40.664716999999996,-73.92260999999999
5013,SUTTER AVE,3,2,12:00:00,592.1960784313726,2084.0,40.664716999999996,-73.92260999999999
5014,SUTTER AVE,3,2,16:00:00,1141.673076923077,1479.5576923076924,40.664716999999996,-73.92260999999999
5015,SUTTER AVE,3,2,20:00:00,1437.3921568627452,1036.4705882352941,40.664716999999996,-73.92260999999999
5016,SUTTER AVE,3,3,00:00:00,670.0784313725491,407.47058823529414,40.664716999999996,-73.92260999999999
5017,SUTTER AVE,3,3,04:00:00,200.88,450.3,40.664716999999996,-73.92260999999999
5018,SUTTER AVE,3,3,08:00:00,284.1041666666667,2564.2708333333335,40.664716999999996,-73.92260999999999
5019,SUTTER AVE,3,3,12:00:00,554.9787234042553,2022.063829787234,40.664716999999996,-73.92260999999999
5020,SUTTER AVE,3,3,16:00:00,1111.16,1493.06,40.664716999999996,-73.92260999999999
5021,SUTTER AVE,3,3,20:00:00,1391.4705882352941,1044.8431372549019,40.664716999999996,-73.92260999999999
5022,SUTTER AVE,3,4,00:00:00,682.2941176470588,413.1764705882353,40.664716999999996,-73.92260999999999
5023,SUTTER AVE,3,4,04:00:00,210.08333333333334,447.6041666666667,40.664716999999996,-73.92260999999999
5024,SUTTER AVE,3,4,08:00:00,293.70212765957444,2514.7659574468084,40.664716999999996,-73.92260999999999
5025,SUTTER AVE,3,4,12:00:00,609.0784313725491,2067.823529411765,40.664716999999996,-73.92260999999999
5026,SUTTER AVE,3,4,16:00:00,1161.42,1549.92,40.664716999999996,-73.92260999999999
5027,SUTTER AVE,3,4,20:00:00,1378.5686274509803,1122.8431372549019,40.664716999999996,-73.92260999999999
5028,SUTTER AVE,3,5,00:00:00,910.3333333333334,879.2549019607843,40.664716999999996,-73.92260999999999
5029,SUTTER AVE,3,5,04:00:00,202.65384615384616,202.28846153846155,40.664716999999996,-73.92260999999999
5030,SUTTER AVE,3,5,08:00:00,201.05882352941177,703.1372549019608,40.664716999999996,-73.92260999999999
5031,SUTTER AVE,3,5,12:00:00,386.11764705882354,957.2549019607843,40.664716999999996,-73.92260999999999
5032,SUTTER AVE,3,5,16:00:00,611.5961538461538,1004.3076923076923,40.664716999999996,-73.92260999999999
5033,SUTTER AVE,3,5,20:00:00,632.2884615384615,697.8653846153846,40.664716999999996,-73.92260999999999
5034,SUTTER AVE,3,6,00:00:00,448.92,368.38,40.664716999999996,-73.92260999999999
5035,SUTTER AVE,3,6,04:00:00,203.84313725490196,169.49019607843138,40.664716999999996,-73.92260999999999
5036,SUTTER AVE,3,6,08:00:00,186.30769230769232,486.63461538461536,40.664716999999996,-73.92260999999999
5037,SUTTER AVE,3,6,12:00:00,328.4807692307692,742.3653846153846,40.664716999999996,-73.92260999999999
5038,SUTTER AVE,3,6,16:00:00,467.3076923076923,786.5,40.664716999999996,-73.92260999999999
5039,SUTTER AVE,3,6,20:00:00,505.78846153846155,529.2884615384615,40.664716999999996,-73.92260999999999
5040,LIVONIA AVE,L,0,00:00:00,204.71153846153845,160.69230769230768,40.664038,-73.900571
5041,LIVONIA AVE,L,0,04:00:00,58.94117647058823,57.05882352941177,40.664038,-73.900571
5042,LIVONIA AVE,L,0,08:00:00,401.6,1034.4222222222222,40.664038,-73.900571
5043,LIVONIA AVE,L,0,12:00:00,411.0217391304348,664.8260869565217,40.664038,-73.900571
5044,LIVONIA AVE,L,0,16:00:00,588.1764705882352,655.8039215686274,40.664038,-73.900571
5045,LIVONIA AVE,L,0,20:00:00,752.156862745098,544.4509803921569,40.664038,-73.900571
5046,LIVONIA AVE,L,1,00:00:00,264.70588235294116,203.7843137254902,40.664038,-73.900571
5047,LIVONIA AVE,L,1,04:00:00,61.32,56.06,40.664038,-73.900571
5048,LIVONIA AVE,L,1,08:00:00,421.26,1100.4,40.664038,-73.900571
5049,LIVONIA AVE,L,1,12:00:00,418.62,673.1,40.664038,-73.900571
5050,LIVONIA AVE,L,1,16:00:00,590.2352941176471,664.0196078431372,40.664038,-73.900571
5051,LIVONIA AVE,L,1,20:00:00,784.3725490196078,563.9607843137255,40.664038,-73.900571
5052,LIVONIA AVE,L,2,00:00:00,267.5576923076923,208.5,40.664038,-73.900571
5053,LIVONIA AVE,L,2,04:00:00,63.98,59.32,40.664038,-73.900571
5054,LIVONIA AVE,L,2,08:00:00,439.4,1164.74,40.664038,-73.900571
5055,LIVONIA AVE,L,2,12:00:00,430.9183673469388,693.6122448979592,40.664038,-73.900571
5056,LIVONIA AVE,L,2,16:00:00,612.4807692307693,668.1730769230769,40.664038,-73.900571
5057,LIVONIA AVE,L,2,20:00:00,803.6538461538462,583.1538461538462,40.664038,-73.900571
5058,LIVONIA AVE,L,3,00:00:00,286.03846153846155,212.48076923076923,40.664038,-73.900571
5059,LIVONIA AVE,L,3,04:00:00,69.54901960784314,61.92156862745098,40.664038,-73.900571
5060,LIVONIA AVE,L,3,08:00:00,410.27450980392155,1096.3921568627452,40.664038,-73.900571
5061,LIVONIA AVE,L,3,12:00:00,404.54901960784315,679.4901960784314,40.664038,-73.900571
5062,LIVONIA AVE,L,3,16:00:00,578.734693877551,660.3061224489796,40.664038,-73.900571
5063,LIVONIA AVE,L,3,20:00:00,775.6,567.2,40.664038,-73.900571
5064,LIVONIA AVE,L,4,00:00:00,287.25,217.3846153846154,40.664038,-73.900571
5065,LIVONIA AVE,L,4,04:00:00,67.84615384615384,62.26923076923077,40.664038,-73.900571
5066,LIVONIA AVE,L,4,08:00:00,414.4807692307692,1052.4038461538462,40.664038,-73.900571
5067,LIVONIA AVE,L,4,12:00:00,443.4807692307692,691.7884615384615,40.664038,-73.900571
5068,LIVONIA AVE,L,4,16:00:00,626.5576923076923,701.3846153846154,40.664038,-73.900571
5069,LIVONIA AVE,L,4,20:00:00,749.25,609.0961538461538,40.664038,-73.900571
5070,LIVONIA AVE,L,5,00:00:00,317.52941176470586,253.0,40.664038,-73.900571
5071,LIVONIA AVE,L,5,04:00:00,91.40384615384616,63.07692307692308,40.664038,-73.900571
5072,LIVONIA AVE,L,5,08:00:00,182.78846153846155,326.0192307692308,40.664038,-73.900571
5073,LIVONIA AVE,L,5,12:00:00,288.96153846153845,432.2692307692308,40.664038,-73.900571
5074,LIVONIA AVE,L,5,16:00:00,339.28846153846155,450.65384615384613,40.664038,-73.900571
5075,LIVONIA AVE,L,5,20:00:00,386.3269230769231,379.0576923076923,40.664038,-73.900571
5076,LIVONIA AVE,L,6,00:00:00,251.75,218.0,40.664038,-73.900571
5077,LIVONIA AVE,L,6,04:00:00,95.09615384615384,59.03846153846154,40.664038,-73.900571
5078,LIVONIA AVE,L,6,08:00:00,100.96153846153847,205.23076923076923,40.664038,-73.900571
5079,LIVONIA AVE,L,6,12:00:00,171.05769230769232,308.9230769230769,40.664038,-73.900571
5080,LIVONIA AVE,L,6,16:00:00,274.53846153846155,362.34615384615387,40.664038,-73.900571
5081,LIVONIA AVE,L,6,20:00:00,322.6923076923077,294.6730769230769,40.664038,-73.900571
5082,NEW LOTS AVE,L,0,00:00:00,454.6923076923077,296.3076923076923,40.658733000000005,-73.899232
5083,NEW LOTS AVE,L,0,04:00:00,155.82692307692307,133.53846153846155,40.658733000000005,-73.899232
5084,NEW LOTS AVE,L,0,08:00:00,536.2549019607843,1905.1568627450981,40.658733000000005,-73.899232
5085,NEW LOTS AVE,L,0,12:00:00,601.5686274509804,985.7450980392157,40.658733000000005,-73.899232
5086,NEW LOTS AVE,L,0,16:00:00,1064.6153846153845,878.4423076923077,40.658733000000005,-73.899232
5087,NEW LOTS AVE,L,0,20:00:00,1607.9423076923076,802.9423076923077,40.658733000000005,-73.899232
5088,NEW LOTS AVE,L,1,00:00:00,654.4230769230769,356.6923076923077,40.658733000000005,-73.899232
5089,NEW LOTS AVE,L,1,04:00:00,181.7843137254902,143.9607843137255,40.658733000000005,-73.899232
5090,NEW LOTS AVE,L,1,08:00:00,567.6470588235294,2024.8235294117646,40.658733000000005,-73.899232
5091,NEW LOTS AVE,L,1,12:00:00,593.8076923076923,1011.8653846153846,40.658733000000005,-73.899232
5092,NEW LOTS AVE,L,1,16:00:00,1088.8076923076924,883.5576923076923,40.658733000000005,-73.899232
5093,NEW LOTS AVE,L,1,20:00:00,1675.8653846153845,828.4230769230769,40.658733000000005,-73.899232
5094,NEW LOTS AVE,L,2,00:00:00,679.3461538461538,364.38461538461536,40.658733000000005,-73.899232
5095,NEW LOTS AVE,L,2,04:00:00,181.74,142.82,40.658733000000005,-73.899232
5096,NEW LOTS AVE,L,2,08:00:00,575.04,2068.74,40.658733000000005,-73.899232
5097,NEW LOTS AVE,L,2,12:00:00,604.7058823529412,1051.6274509803923,40.658733000000005,-73.899232
5098,NEW LOTS AVE,L,2,16:00:00,1122.8235294117646,904.7843137254902,40.658733000000005,-73.899232
5099,NEW LOTS AVE,L,2,20:00:00,1723.7115384615386,846.2692307692307,40.658733000000005,-73.899232
5100,NEW LOTS AVE,L,3,00:00:00,700.6346153846154,374.5,40.658733000000005,-73.899232
5101,NEW LOTS AVE,L,3,04:00:00,188.30769230769232,148.09615384615384,40.658733000000005,-73.899232
5102,NEW LOTS AVE,L,3,08:00:00,574.1632653061224,2006.6938775510205,40.658733000000005,-73.899232
5103,NEW LOTS AVE,L,3,12:00:00,566.6326530612245,983.0612244897959,40.658733000000005,-73.899232
5104,NEW LOTS AVE,L,3,16:00:00,1066.923076923077,906.3653846153846,40.658733000000005,-73.899232
5105,NEW LOTS AVE,L,3,20:00:00,1676.173076923077,843.3653846153846,40.658733000000005,-73.899232
5106,NEW LOTS AVE,L,4,00:00:00,687.0192307692307,378.7307692307692,40.658733000000005,-73.899232
5107,NEW LOTS AVE,L,4,04:00:00,185.85714285714286,148.75510204081633,40.658733000000005,-73.899232
5108,NEW LOTS AVE,L,4,08:00:00,583.58,1952.26,40.658733000000005,-73.899232
5109,NEW LOTS AVE,L,4,12:00:00,618.12,1027.42,40.658733000000005,-73.899232
5110,NEW LOTS AVE,L,4,16:00:00,1135.0,994.4807692307693,40.658733000000005,-73.899232
5111,NEW LOTS AVE,L,4,20:00:00,1611.2307692307693,838.0769230769231,40.658733000000005,-73.899232
5112,NEW LOTS AVE,L,5,00:00:00,742.7254901960785,437.29411764705884,40.658733000000005,-73.899232
5113,NEW LOTS AVE,L,5,04:00:00,230.25,120.0576923076923,40.658733000000005,-73.899232
5114,NEW LOTS AVE,L,5,08:00:00,264.09615384615387,531.3269230769231,40.658733000000005,-73.899232
