,STATION,LINENAME,WEEKDAY,TIME,dEXITS,dENTRIES,Station_Latitude,Station_Longitude
0,LEXINGTON AVE,456NQR,0,00:00:00,587.0,1533.5,40.76266,-73.967258
1,LEXINGTON AVE,456NQR,0,04:00:00,83.0,168.5,40.76266,-73.967258
2,LEXINGTON AVE,456NQR,0,08:00:00,1890.5,852.5,40.76266,-73.967258
3,LEXINGTON AVE,456NQR,0,12:00:00,3575.5,2880.5,40.76266,-73.967258
4,LEXINGTON AVE,456NQR,0,16:00:00,1596.0,3159.0,40.76266,-73.967258
5,LEXINGTON AVE,456NQR,0,20:00:00,2139.5,7042.5,40.76266,-73.967258
6,LEXINGTON AVE,456NQR,1,00:00:00,700.0,2235.0,40.76266,-73.967258
7,LEXINGTON AVE,456NQR,1,04:00:00,78.5,197.0,40.76266,-73.967258
8,LEXINGTON AVE,456NQR,1,08:00:00,2026.5,923.0,40.76266,-73.967258
9,LEXINGTON AVE,456NQR,1,12:00:00,3822.5,3101.5,40.76266,-73.967258
10,LEXINGTON AVE,456NQR,1,16:00:00,1677.5,3253.0,40.76266,-73.967258
11,LEXINGTON AVE,456NQR,1,20:00:00,2265.0,7472.0,40.76266,-73.967258
12,LEXINGTON AVE,456NQR,2,00:00:00,761.0,2490.0,40.76266,-73.967258
13,LEXINGTON AVE,456NQR,2,04:00:00,86.0,226.0,40.76266,-73.967258
14,LEXINGTON AVE,456NQR,2,08:00:00,1961.0,913.0,40.76266,-73.967258
15,LEXINGTON AVE,456NQR,2,12:00:00,3939.0,3192.0,40.76266,-73.967258
16,LEXINGTON AVE,456NQR,2,16:00:00,1716.0,3383.5,40.76266,-73.967258
17,LEXINGTON AVE,456NQR,2,20:00:00,2242.0,7666.0,40.76266,-73.967258
18,LEXINGTON AVE,456NQR,3,00:00:00,809.5,2620.5,40.76266,-73.967258
19,LEXINGTON AVE,456NQR,3,04:00:00,89.5,243.0,40.76266,-73.967258
20,LEXINGTON AVE,456NQR,3,08:00:00,1964.0,869.0,40.76266,-73.967258
21,LEXINGTON AVE,456NQR,3,12:00:00,3832.5,3179.0,40.76266,-73.967258
22,LEXINGTON AVE,456NQR,3,16:00:00,1765.0,3416.0,40.76266,-73.967258
23,LEXINGTON AVE,456NQR,3,20:00:00,2234.5,7625.5,40.76266,-73.967258
24,LEXINGTON AVE,456NQR,4,00:00:00,824.5,2747.0,40.76266,-73.967258
25,LEXINGTON AVE,456NQR,4,04:00:00,112.0,257.0,40.76266,-73.967258
26,LEXINGTON AVE,456NQR,4,08:00:00,1905.0,832.0,40.76266,-73.967258
27,LEXINGTON AVE,456NQR,4,12:00:00,3617.5,2960.0,40.76266,-73.967258
28,LEXINGTON AVE,456NQR,4,16:00:00,1850.0,3696.5,40.76266,-73.967258
29,LEXINGTON AVE,456NQR,4,20:00:00,1979.5,7046.5,40.76266,-73.967258
30,LEXINGTON AVE,456NQR,5,00:00:00,770.0,2624.0,40.76266,-73.967258
31,LEXINGTON AVE,456NQR,5,04:00:00,175.5,367.0,40.76266,-73.967258
32,LEXINGTON AVE,456NQR,5,08:00:00,522.0,281.5,40.76266,-73.967258
33,LEXINGTON AVE,456NQR,5,12:00:00,1569.5,1597.0,40.76266,-73.967258
34,LEXINGTON AVE,456NQR,5,16:00:00,1602.0,2968.0,40.76266,-73.967258
35,LEXINGTON AVE,456NQR,5,20:00:00,1269.0,3214.0,40.76266,-73.967258
36,LEXINGTON AVE,456NQR,6,00:00:00,733.0,1989.0,40.76266,-73.967258
37,LEXINGTON AVE,456NQR,6,04:00:00,160.0,375.0,40.76266,-73.967258
38,LEXINGTON AVE,456NQR,6,08:00:00,307.0,227.0,40.76266,-73.967258
39,LEXINGTON AVE,456NQR,6,12:00:00,1200.0,1383.0,40.76266,-73.967258
40,LEXINGTON AVE,456NQR,6,16:00:00,1380.0,2417.5,40.76266,-73.967258
41,LEXINGTON AVE,456NQR,6,20:00:00,1155.0,2452.0,40.76266,-73.967258
42,LEXINGTON AVE,F,0,00:00:00,290.5,403.0,40.764627000000004,-73.96611
43,LEXINGTON AVE,F,0,04:00:00,110.0,118.0,40.764627000000004,-73.96611
44,LEXINGTON AVE,F,0,08:00:00,1557.0,554.0,40.764627000000004,-73.96611
45,LEXINGTON AVE,F,0,12:00:00,2263.0,1815.0,40.764627000000004,-73.96611
46,LEXINGTON AVE,F,0,16:00:00,1422.0,2064.5,40.764627000000004,-73.96611
47,LEXINGTON AVE,F,0,20:00:00,1499.5,3539.5,40.764627000000004,-73.96611
48,LEXINGTON AVE,F,1,00:00:00,433.5,1038.0,40.764627000000004,-73.96611
49,LEXINGTON AVE,F,1,04:00:00,113.5,180.5,40.764627000000004,-73.96611
50,LEXINGTON AVE,F,1,08:00:00,1569.0,563.0,40.764627000000004,-73.96611
51,LEXINGTON AVE,F,1,12:00:00,2413.5,1908.0,40.764627000000004,-73.96611
52,LEXINGTON AVE,F,1,16:00:00,1476.0,2150.0,40.764627000000004,-73.96611
53,LEXINGTON AVE,F,1,20:00:00,1724.0,3848.0,40.764627000000004,-73.96611
54,LEXINGTON AVE,F,2,00:00:00,491.0,1147.5,40.764627000000004,-73.96611
55,LEXINGTON AVE,F,2,04:00:00,121.0,197.0,40.764627000000004,-73.96611
56,LEXINGTON AVE,F,2,08:00:00,1633.0,582.0,40.764627000000004,-73.96611
57,LEXINGTON AVE,F,2,12:00:00,2474.5,1929.0,40.764627000000004,-73.96611
58,LEXINGTON AVE,F,2,16:00:00,1479.5,2054.5,40.764627000000004,-73.96611
59,LEXINGTON AVE,F,2,20:00:00,1739.5,3825.0,40.764627000000004,-73.96611
60,LEXINGTON AVE,F,3,00:00:00,512.0,1166.5,40.764627000000004,-73.96611
61,LEXINGTON AVE,F,3,04:00:00,115.5,193.0,40.764627000000004,-73.96611
62,LEXINGTON AVE,F,3,08:00:00,1592.0,581.0,40.764627000000004,-73.96611
63,LEXINGTON AVE,F,3,12:00:00,2457.0,1925.0,40.764627000000004,-73.96611
64,LEXINGTON AVE,F,3,16:00:00,1518.0,2162.5,40.764627000000004,-73.96611
65,LEXINGTON AVE,F,3,20:00:00,1662.0,3929.0,40.764627000000004,-73.96611
66,LEXINGTON AVE,F,4,00:00:00,511.5,1200.0,40.764627000000004,-73.96611
67,LEXINGTON AVE,F,4,04:00:00,136.0,197.0,40.764627000000004,-73.96611
68,LEXINGTON AVE,F,4,08:00:00,1473.0,543.0,40.764627000000004,-73.96611
69,LEXINGTON AVE,F,4,12:00:00,2399.0,1792.0,40.764627000000004,-73.96611
70,LEXINGTON AVE,F,4,16:00:00,1508.0,2375.0,40.764627000000004,-73.96611
71,LEXINGTON AVE,F,4,20:00:00,1583.5,3320.5,40.764627000000004,-73.96611
72,LEXINGTON AVE,F,5,00:00:00,490.0,934.0,40.764627000000004,-73.96611
73,LEXINGTON AVE,F,5,04:00:00,165.0,143.0,40.764627000000004,-73.96611
74,LEXINGTON AVE,F,5,08:00:00,430.0,189.0,40.764627000000004,-73.96611
75,LEXINGTON AVE,F,5,12:00:00,1097.0,651.0,40.764627000000004,-73.96611
76,LEXINGTON AVE,F,5,16:00:00,1113.5,1255.0,40.764627000000004,-73.96611
77,LEXINGTON AVE,F,5,20:00:00,844.5,1256.5,40.764627000000004,-73.96611
78,LEXINGTON AVE,F,6,00:00:00,407.0,609.0,40.764627000000004,-73.96611
79,LEXINGTON AVE,F,6,04:00:00,171.0,134.0,40.764627000000004,-73.96611
80,LEXINGTON AVE,F,6,08:00:00,319.0,139.5,40.764627000000004,-73.96611
81,LEXINGTON AVE,F,6,12:00:00,834.0,467.5,40.764627000000004,-73.96611
82,LEXINGTON AVE,F,6,16:00:00,879.5,912.0,40.764627000000004,-73.96611
83,LEXINGTON AVE,F,6,20:00:00,627.0,909.0,40.764627000000004,-73.96611
84,5 AVE-59 ST,NQR,0,00:00:00,199.0,680.0,40.764811,-73.973347
85,5 AVE-59 ST,NQR,0,04:00:00,131.0,41.0,40.764811,-73.973347
86,5 AVE-59 ST,NQR,0,08:00:00,5233.0,688.0,40.764811,-73.973347
87,5 AVE-59 ST,NQR,0,12:00:00,3574.0,2211.0,40.764811,-73.973347
88,5 AVE-59 ST,NQR,0,16:00:00,2799.0,7928.0,40.764811,-73.973347
89,5 AVE-59 ST,NQR,0,20:00:00,1234.0,6543.0,40.764811,-73.973347
90,5 AVE-59 ST,NQR,1,00:00:00,220.5,1063.5,40.764811,-73.973347
91,5 AVE-59 ST,NQR,1,04:00:00,148.0,54.0,40.764811,-73.973347
92,5 AVE-59 ST,NQR,1,08:00:00,5845.0,802.5,40.764811,-73.973347
93,5 AVE-59 ST,NQR,1,12:00:00,3699.0,2413.0,40.764811,-73.973347
94,5 AVE-59 ST,NQR,1,16:00:00,2868.5,8288.5,40.764811,-73.973347
95,5 AVE-59 ST,NQR,1,20:00:00,1328.0,6921.0,40.764811,-73.973347
96,5 AVE-59 ST,NQR,2,00:00:00,245.0,1159.0,40.764811,-73.973347
97,5 AVE-59 ST,NQR,2,04:00:00,145.0,62.0,40.764811,-73.973347
98,5 AVE-59 ST,NQR,2,08:00:00,5686.0,782.0,40.764811,-73.973347
99,5 AVE-59 ST,NQR,2,12:00:00,3736.0,2443.5,40.764811,-73.973347
100,5 AVE-59 ST,NQR,2,16:00:00,2955.0,8313.0,40.764811,-73.973347
101,5 AVE-59 ST,NQR,2,20:00:00,1401.0,6966.0,40.764811,-73.973347
102,5 AVE-59 ST,NQR,3,00:00:00,264.5,1213.0,40.764811,-73.973347
103,5 AVE-59 ST,NQR,3,04:00:00,144.5,66.0,40.764811,-73.973347
104,5 AVE-59 ST,NQR,3,08:00:00,5693.0,797.0,40.764811,-73.973347
105,5 AVE-59 ST,NQR,3,12:00:00,3761.0,2517.0,40.764811,-73.973347
106,5 AVE-59 ST,NQR,3,16:00:00,2971.0,8438.0,40.764811,-73.973347
107,5 AVE-59 ST,NQR,3,20:00:00,1357.0,6874.0,40.764811,-73.973347
108,5 AVE-59 ST,NQR,4,00:00:00,275.5,1207.5,40.764811,-73.973347
109,5 AVE-59 ST,NQR,4,04:00:00,149.5,75.0,40.764811,-73.973347
110,5 AVE-59 ST,NQR,4,08:00:00,5155.0,723.0,40.764811,-73.973347
111,5 AVE-59 ST,NQR,4,12:00:00,3762.5,2504.0,40.764811,-73.973347
112,5 AVE-59 ST,NQR,4,16:00:00,3040.0,8613.0,40.764811,-73.973347
113,5 AVE-59 ST,NQR,4,20:00:00,1317.0,6013.5,40.764811,-73.973347
114,5 AVE-59 ST,NQR,5,00:00:00,329.5,1221.5,40.764811,-73.973347
115,5 AVE-59 ST,NQR,5,04:00:00,77.0,89.0,40.764811,-73.973347
116,5 AVE-59 ST,NQR,5,08:00:00,1726.5,321.0,40.764811,-73.973347
117,5 AVE-59 ST,NQR,5,12:00:00,3085.5,1663.5,40.764811,-73.973347
118,5 AVE-59 ST,NQR,5,16:00:00,3001.5,4816.0,40.764811,-73.973347
119,5 AVE-59 ST,NQR,5,20:00:00,1079.0,4171.0,40.764811,-73.973347
120,5 AVE-59 ST,NQR,6,00:00:00,299.0,977.5,40.764811,-73.973347
121,5 AVE-59 ST,NQR,6,04:00:00,61.0,100.0,40.764811,-73.973347
122,5 AVE-59 ST,NQR,6,08:00:00,939.5,237.5,40.764811,-73.973347
123,5 AVE-59 ST,NQR,6,12:00:00,2818.5,1354.0,40.764811,-73.973347
124,5 AVE-59 ST,NQR,6,16:00:00,2584.0,4197.0,40.764811,-73.973347
125,5 AVE-59 ST,NQR,6,20:00:00,814.0,3117.0,40.764811,-73.973347
126,57 ST-7 AVE,NQR,0,00:00:00,249.0,1288.0,40.764664,-73.98065799999999
127,57 ST-7 AVE,NQR,0,04:00:00,32.0,173.0,40.764664,-73.98065799999999
128,57 ST-7 AVE,NQR,0,08:00:00,100.0,405.5,40.764664,-73.98065799999999
129,57 ST-7 AVE,NQR,0,12:00:00,2411.0,2342.0,40.764664,-73.98065799999999
130,57 ST-7 AVE,NQR,0,16:00:00,387.0,3260.5,40.764664,-73.98065799999999
131,57 ST-7 AVE,NQR,0,20:00:00,752.0,6086.0,40.764664,-73.98065799999999
132,57 ST-7 AVE,NQR,1,00:00:00,222.0,1941.5,40.764664,-73.98065799999999
133,57 ST-7 AVE,NQR,1,04:00:00,37.0,249.0,40.764664,-73.98065799999999
134,57 ST-7 AVE,NQR,1,08:00:00,121.0,432.5,40.764664,-73.98065799999999
135,57 ST-7 AVE,NQR,1,12:00:00,2961.0,2472.0,40.764664,-73.98065799999999
136,57 ST-7 AVE,NQR,1,16:00:00,209.0,3417.0,40.764664,-73.98065799999999
137,57 ST-7 AVE,NQR,1,20:00:00,1397.5,6540.5,40.764664,-73.98065799999999
138,57 ST-7 AVE,NQR,2,00:00:00,238.0,2225.0,40.764664,-73.98065799999999
139,57 ST-7 AVE,NQR,2,04:00:00,199.0,265.5,40.764664,-73.98065799999999
140,57 ST-7 AVE,NQR,2,08:00:00,122.5,433.0,40.764664,-73.98065799999999
141,57 ST-7 AVE,NQR,2,12:00:00,2863.0,2417.0,40.764664,-73.98065799999999
142,57 ST-7 AVE,NQR,2,16:00:00,142.0,3467.0,40.764664,-73.98065799999999
143,57 ST-7 AVE,NQR,2,20:00:00,1510.0,6618.0,40.764664,-73.98065799999999
144,57 ST-7 AVE,NQR,3,00:00:00,271.0,2376.5,40.764664,-73.98065799999999
145,57 ST-7 AVE,NQR,3,04:00:00,175.5,277.0,40.764664,-73.98065799999999
146,57 ST-7 AVE,NQR,3,08:00:00,140.5,451.0,40.764664,-73.98065799999999
147,57 ST-7 AVE,NQR,3,12:00:00,1084.0,2445.0,40.764664,-73.98065799999999
148,57 ST-7 AVE,NQR,3,16:00:00,223.0,3520.0,40.764664,-73.98065799999999
149,57 ST-7 AVE,NQR,3,20:00:00,1508.5,6638.0,40.764664,-73.98065799999999
150,57 ST-7 AVE,NQR,4,00:00:00,297.0,2300.0,40.764664,-73.98065799999999
151,57 ST-7 AVE,NQR,4,04:00:00,51.0,298.0,40.764664,-73.98065799999999
152,57 ST-7 AVE,NQR,4,08:00:00,122.0,414.0,40.764664,-73.98065799999999
153,57 ST-7 AVE,NQR,4,12:00:00,2913.5,2369.0,40.764664,-73.98065799999999
154,57 ST-7 AVE,NQR,4,16:00:00,3296.0,3610.0,40.764664,-73.98065799999999
155,57 ST-7 AVE,NQR,4,20:00:00,1664.0,5693.0,40.764664,-73.98065799999999
156,57 ST-7 AVE,NQR,5,00:00:00,467.0,2086.0,40.764664,-73.98065799999999
157,57 ST-7 AVE,NQR,5,04:00:00,98.0,354.0,40.764664,-73.98065799999999
158,57 ST-7 AVE,NQR,5,08:00:00,160.0,214.0,40.764664,-73.98065799999999
159,57 ST-7 AVE,NQR,5,12:00:00,261.0,1601.5,40.764664,-73.98065799999999
160,57 ST-7 AVE,NQR,5,16:00:00,175.5,2967.0,40.764664,-73.98065799999999
161,57 ST-7 AVE,NQR,5,20:00:00,1729.0,3535.0,40.764664,-73.98065799999999
162,57 ST-7 AVE,NQR,6,00:00:00,533.5,1940.0,40.764664,-73.98065799999999
163,57 ST-7 AVE,NQR,6,04:00:00,112.0,369.5,40.764664,-73.98065799999999
164,57 ST-7 AVE,NQR,6,08:00:00,97.0,175.5,40.764664,-73.98065799999999
165,57 ST-7 AVE,NQR,6,12:00:00,234.0,1328.0,40.764664,-73.98065799999999
166,57 ST-7 AVE,NQR,6,16:00:00,778.0,2425.0,40.764664,-73.98065799999999
167,57 ST-7 AVE,NQR,6,20:00:00,1000.5,2911.0,40.764664,-73.98065799999999
168,49 ST-7 AVE,NQR,0,00:00:00,935.5,1561.0,40.759901,-73.984139
169,49 ST-7 AVE,NQR,0,04:00:00,195.5,332.0,40.759901,-73.984139
170,49 ST-7 AVE,NQR,0,08:00:00,2978.0,555.0,40.759901,-73.984139
171,49 ST-7 AVE,NQR,0,12:00:00,7612.0,2939.0,40.759901,-73.984139
172,49 ST-7 AVE,NQR,0,16:00:00,3553.0,4218.0,40.759901,-73.984139
173,49 ST-7 AVE,NQR,0,20:00:00,3674.0,11146.0,40.759901,-73.984139
174,49 ST-7 AVE,NQR,1,00:00:00,1498.0,3484.0,40.759901,-73.984139
175,49 ST-7 AVE,NQR,1,04:00:00,205.0,506.0,40.759901,-73.984139
176,49 ST-7 AVE,NQR,1,08:00:00,3186.5,589.0,40.759901,-73.984139
177,49 ST-7 AVE,NQR,1,12:00:00,7914.0,3158.5,40.759901,-73.984139
178,49 ST-7 AVE,NQR,1,16:00:00,3981.0,4496.0,40.759901,-73.984139
179,49 ST-7 AVE,NQR,1,20:00:00,4701.5,11461.5,40.759901,-73.984139
180,49 ST-7 AVE,NQR,2,00:00:00,1581.5,5067.0,40.759901,-73.984139
181,49 ST-7 AVE,NQR,2,04:00:00,229.5,605.5,40.759901,-73.984139
182,49 ST-7 AVE,NQR,2,08:00:00,3312.5,634.5,40.759901,-73.984139
183,49 ST-7 AVE,NQR,2,12:00:00,8072.0,3253.5,40.759901,-73.984139
184,49 ST-7 AVE,NQR,2,16:00:00,4300.0,4615.0,40.759901,-73.984139
185,49 ST-7 AVE,NQR,2,20:00:00,4468.0,12104.0,40.759901,-73.984139
186,49 ST-7 AVE,NQR,3,00:00:00,1639.5,4953.5,40.759901,-73.984139
187,49 ST-7 AVE,NQR,3,04:00:00,245.5,633.0,40.759901,-73.984139
188,49 ST-7 AVE,NQR,3,08:00:00,3113.0,661.0,40.759901,-73.984139
189,49 ST-7 AVE,NQR,3,12:00:00,7967.5,3347.5,40.759901,-73.984139
190,49 ST-7 AVE,NQR,3,16:00:00,4180.0,4641.0,40.759901,-73.984139
191,49 ST-7 AVE,NQR,3,20:00:00,4749.5,11464.5,40.759901,-73.984139
192,49 ST-7 AVE,NQR,4,00:00:00,1785.0,5361.0,40.759901,-73.984139
193,49 ST-7 AVE,NQR,4,04:00:00,292.0,781.0,40.759901,-73.984139
194,49 ST-7 AVE,NQR,4,08:00:00,2995.0,595.0,40.759901,-73.984139
195,49 ST-7 AVE,NQR,4,12:00:00,7404.0,3380.0,40.759901,-73.984139
196,49 ST-7 AVE,NQR,4,16:00:00,4280.0,5281.0,40.759901,-73.984139
197,49 ST-7 AVE,NQR,4,20:00:00,4938.0,10546.5,40.759901,-73.984139
198,49 ST-7 AVE,NQR,5,00:00:00,2102.5,5033.5,40.759901,-73.984139
199,49 ST-7 AVE,NQR,5,04:00:00,451.5,729.0,40.759901,-73.984139
200,49 ST-7 AVE,NQR,5,08:00:00,959.5,338.5,40.759901,-73.984139
201,49 ST-7 AVE,NQR,5,12:00:00,2473.0,2213.0,40.759901,-73.984139
202,49 ST-7 AVE,NQR,5,16:00:00,3604.0,3495.5,40.759901,-73.984139
203,49 ST-7 AVE,NQR,5,20:00:00,3155.0,4685.0,40.759901,-73.984139
204,49 ST-7 AVE,NQR,6,00:00:00,1423.0,2917.5,40.759901,-73.984139
205,49 ST-7 AVE,NQR,6,04:00:00,394.0,608.5,40.759901,-73.984139
206,49 ST-7 AVE,NQR,6,08:00:00,623.0,324.0,40.759901,-73.984139
207,49 ST-7 AVE,NQR,6,12:00:00,2303.0,1753.5,40.759901,-73.984139
208,49 ST-7 AVE,NQR,6,16:00:00,3322.5,3198.5,40.759901,-73.984139
209,49 ST-7 AVE,NQR,6,20:00:00,2041.5,3948.5,40.759901,-73.984139
210,42 ST-TIMES SQ,1237ACENQRS,0,00:00:00,5982.0,12827.0,40.757308,-73.989735
211,42 ST-TIMES SQ,1237ACENQRS,0,04:00:00,1168.0,2762.0,40.757308,-73.989735
212,42 ST-TIMES SQ,1237ACENQRS,0,08:00:00,8361.0,5159.0,40.757308,-73.989735
213,42 ST-TIMES SQ,1237ACENQRS,0,12:00:00,29146.5,12871.0,40.757308,-73.989735
214,42 ST-TIMES SQ,1237ACENQRS,0,16:00:00,17110.0,16569.0,40.757308,-73.989735
215,42 ST-TIMES SQ,1237ACENQRS,0,20:00:00,19886.0,39212.0,40.757308,-73.989735
216,42 ST-TIMES SQ,1237ACENQRS,1,00:00:00,6366.0,16029.0,40.757308,-73.989735
217,42 ST-TIMES SQ,1237ACENQRS,1,04:00:00,1115.0,2859.5,40.757308,-73.989735
218,42 ST-TIMES SQ,1237ACENQRS,1,08:00:00,8722.0,5367.0,40.757308,-73.989735
219,42 ST-TIMES SQ,1237ACENQRS,1,12:00:00,32638.0,13717.0,40.757308,-73.989735
220,42 ST-TIMES SQ,1237ACENQRS,1,16:00:00,19033.0,17255.5,40.757308,-73.989735
221,42 ST-TIMES SQ,1237ACENQRS,1,20:00:00,23094.0,40877.0,40.757308,-73.989735
222,42 ST-TIMES SQ,1237ACENQRS,2,00:00:00,6181.0,19370.0,40.757308,-73.989735
223,42 ST-TIMES SQ,1237ACENQRS,2,04:00:00,1081.0,3106.0,40.757308,-73.989735
224,42 ST-TIMES SQ,1237ACENQRS,2,08:00:00,8697.0,5317.0,40.757308,-73.989735
225,42 ST-TIMES SQ,1237ACENQRS,2,12:00:00,34341.5,13928.0,40.757308,-73.989735
226,42 ST-TIMES SQ,1237ACENQRS,2,16:00:00,20188.0,17739.0,40.757308,-73.989735
227,42 ST-TIMES SQ,1237ACENQRS,2,20:00:00,22901.0,42792.0,40.757308,-73.989735
228,42 ST-TIMES SQ,1237ACENQRS,3,00:00:00,7165.0,19655.0,40.757308,-73.989735
229,42 ST-TIMES SQ,1237ACENQRS,3,04:00:00,1107.5,3474.5,40.757308,-73.989735
230,42 ST-TIMES SQ,1237ACENQRS,3,08:00:00,8553.0,5256.0,40.757308,-73.989735
231,42 ST-TIMES SQ,1237ACENQRS,3,12:00:00,34047.0,13931.0,40.757308,-73.989735
232,42 ST-TIMES SQ,1237ACENQRS,3,16:00:00,19583.0,18108.0,40.757308,-73.989735
233,42 ST-TIMES SQ,1237ACENQRS,3,20:00:00,24497.5,41048.0,40.757308,-73.989735
234,42 ST-TIMES SQ,1237ACENQRS,4,00:00:00,7590.0,21015.0,40.757308,-73.989735
235,42 ST-TIMES SQ,1237ACENQRS,4,04:00:00,1391.0,3969.0,40.757308,-73.989735
236,42 ST-TIMES SQ,1237ACENQRS,4,08:00:00,8156.0,5125.0,40.757308,-73.989735
237,42 ST-TIMES SQ,1237ACENQRS,4,12:00:00,31393.5,13565.0,40.757308,-73.989735
238,42 ST-TIMES SQ,1237ACENQRS,4,16:00:00,20716.5,21505.5,40.757308,-73.989735
239,42 ST-TIMES SQ,1237ACENQRS,4,20:00:00,24149.0,35718.0,40.757308,-73.989735
240,42 ST-TIMES SQ,1237ACENQRS,5,00:00:00,10276.0,21420.5,40.757308,-73.989735
241,42 ST-TIMES SQ,1237ACENQRS,5,04:00:00,1885.0,6715.0,40.757308,-73.989735
242,42 ST-TIMES SQ,1237ACENQRS,5,08:00:00,3258.0,2295.0,40.757308,-73.989735
243,42 ST-TIMES SQ,1237ACENQRS,5,12:00:00,12415.0,7690.0,40.757308,-73.989735
244,42 ST-TIMES SQ,1237ACENQRS,5,16:00:00,19083.0,13316.0,40.757308,-73.989735
245,42 ST-TIMES SQ,1237ACENQRS,5,20:00:00,19909.0,19597.0,40.757308,-73.989735
246,42 ST-TIMES SQ,1237ACENQRS,6,00:00:00,10491.0,18062.0,40.757308,-73.989735
247,42 ST-TIMES SQ,1237ACENQRS,6,04:00:00,1859.5,6527.0,40.757308,-73.989735
248,42 ST-TIMES SQ,1237ACENQRS,6,08:00:00,2181.0,1915.0,40.757308,-73.989735
249,42 ST-TIMES SQ,1237ACENQRS,6,12:00:00,9991.0,6387.0,40.757308,-73.989735
250,42 ST-TIMES SQ,1237ACENQRS,6,16:00:00,16351.5,11377.0,40.757308,-73.989735
251,42 ST-TIMES SQ,1237ACENQRS,6,20:00:00,14229.0,16388.5,40.757308,-73.989735
252,34 ST-HERALD SQ,BDFMNQR,0,00:00:00,5201.0,9969.5,40.749719,-73.98782299999999
253,34 ST-HERALD SQ,BDFMNQR,0,04:00:00,949.0,1638.0,40.749719,-73.98782299999999
254,34 ST-HERALD SQ,BDFMNQR,0,08:00:00,9965.0,6339.0,40.749719,-73.98782299999999
255,34 ST-HERALD SQ,BDFMNQR,0,12:00:00,36783.0,21190.0,40.749719,-73.98782299999999
256,34 ST-HERALD SQ,BDFMNQR,0,16:00:00,21418.0,21383.0,40.749719,-73.98782299999999
257,34 ST-HERALD SQ,BDFMNQR,0,20:00:00,30317.0,47752.0,40.749719,-73.98782299999999
258,34 ST-HERALD SQ,BDFMNQR,1,00:00:00,6937.5,15254.5,40.749719,-73.98782299999999
259,34 ST-HERALD SQ,BDFMNQR,1,04:00:00,802.0,1892.0,40.749719,-73.98782299999999
260,34 ST-HERALD SQ,BDFMNQR,1,08:00:00,10134.0,6664.0,40.749719,-73.98782299999999
261,34 ST-HERALD SQ,BDFMNQR,1,12:00:00,37351.0,21932.0,40.749719,-73.98782299999999
262,34 ST-HERALD SQ,BDFMNQR,1,16:00:00,22891.0,22302.0,40.749719,-73.98782299999999
263,34 ST-HERALD SQ,BDFMNQR,1,20:00:00,31598.5,49797.5,40.749719,-73.98782299999999
264,34 ST-HERALD SQ,BDFMNQR,2,00:00:00,7599.0,16038.0,40.749719,-73.98782299999999
265,34 ST-HERALD SQ,BDFMNQR,2,04:00:00,891.5,2011.0,40.749719,-73.98782299999999
266,34 ST-HERALD SQ,BDFMNQR,2,08:00:00,10279.5,6608.0,40.749719,-73.98782299999999
267,34 ST-HERALD SQ,BDFMNQR,2,12:00:00,39420.5,22225.0,40.749719,-73.98782299999999
268,34 ST-HERALD SQ,BDFMNQR,2,16:00:00,23477.0,23279.5,40.749719,-73.98782299999999
269,34 ST-HERALD SQ,BDFMNQR,2,20:00:00,32213.0,50208.5,40.749719,-73.98782299999999
270,34 ST-HERALD SQ,BDFMNQR,3,00:00:00,7936.5,16820.5,40.749719,-73.98782299999999
271,34 ST-HERALD SQ,BDFMNQR,3,04:00:00,907.0,2160.0,40.749719,-73.98782299999999
272,34 ST-HERALD SQ,BDFMNQR,3,08:00:00,10058.5,6463.5,40.749719,-73.98782299999999
273,34 ST-HERALD SQ,BDFMNQR,3,12:00:00,38756.0,21860.0,40.749719,-73.98782299999999
274,34 ST-HERALD SQ,BDFMNQR,3,16:00:00,23802.0,23148.0,40.749719,-73.98782299999999
275,34 ST-HERALD SQ,BDFMNQR,3,20:00:00,32976.0,49839.0,40.749719,-73.98782299999999
276,34 ST-HERALD SQ,BDFMNQR,4,00:00:00,9090.5,17725.0,40.749719,-73.98782299999999
277,34 ST-HERALD SQ,BDFMNQR,4,04:00:00,1074.5,2309.0,40.749719,-73.98782299999999
278,34 ST-HERALD SQ,BDFMNQR,4,08:00:00,9876.0,6217.0,40.749719,-73.98782299999999
279,34 ST-HERALD SQ,BDFMNQR,4,12:00:00,36915.0,21082.0,40.749719,-73.98782299999999
280,34 ST-HERALD SQ,BDFMNQR,4,16:00:00,26339.5,26923.5,40.749719,-73.98782299999999
281,34 ST-HERALD SQ,BDFMNQR,4,20:00:00,31155.0,44689.0,40.749719,-73.98782299999999
282,34 ST-HERALD SQ,BDFMNQR,5,00:00:00,10269.0,17840.5,40.749719,-73.98782299999999
283,34 ST-HERALD SQ,BDFMNQR,5,04:00:00,1839.0,3306.0,40.749719,-73.98782299999999
284,34 ST-HERALD SQ,BDFMNQR,5,08:00:00,3799.0,1674.0,40.749719,-73.98782299999999
285,34 ST-HERALD SQ,BDFMNQR,5,12:00:00,15166.0,8533.0,40.749719,-73.98782299999999
286,34 ST-HERALD SQ,BDFMNQR,5,16:00:00,19909.0,19102.0,40.749719,-73.98782299999999
287,34 ST-HERALD SQ,BDFMNQR,5,20:00:00,17862.0,21716.5,40.749719,-73.98782299999999
